nct_id	compound_id	compound_name	disease_id	disease_name
NCT00539500	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT00567567	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT00638898	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT01175356	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT01526603	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT01625351	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT01704716	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT01798004	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT01857934	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT02130869	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT02605421	DB01042	Melphalan	DOID:1192	peripheral nervous system neoplasm
NCT00030264	DB00563	Methotrexate	DOID:1192	peripheral nervous system neoplasm
NCT00169611	DB00422	Methylphenidate	DOID:1192	peripheral nervous system neoplasm
NCT00003661	DB00959	Methylprednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00084695	DB00959	Methylprednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00109993	DB00959	Methylprednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00112645	DB00959	Methylprednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00309907	DB00959	Methylprednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00410657	DB00959	Methylprednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00324324	DB00218	Moxifloxacin	DOID:1192	peripheral nervous system neoplasm
NCT00874315	DB00688	Mycophenolate mofetil	DOID:1192	peripheral nervous system neoplasm
NCT00874315	DB01024	Mycophenolic acid	DOID:1192	peripheral nervous system neoplasm
NCT01869725	DB00104	Octreotide	DOID:1192	peripheral nervous system neoplasm
NCT02441088	DB00104	Octreotide	DOID:1192	peripheral nervous system neoplasm
NCT00795769	DB00904	Ondansetron	DOID:1192	peripheral nervous system neoplasm
NCT00091182	DB00526	Oxaliplatin	DOID:1192	peripheral nervous system neoplasm
NCT00101270	DB00526	Oxaliplatin	DOID:1192	peripheral nervous system neoplasm
NCT00407433	DB00526	Oxaliplatin	DOID:1192	peripheral nervous system neoplasm
NCT02630043	DB00526	Oxaliplatin	DOID:1192	peripheral nervous system neoplasm
NCT01962103	DB01229	Paclitaxel	DOID:1192	peripheral nervous system neoplasm
NCT01288573	DB06809	Plerixafor	DOID:1192	peripheral nervous system neoplasm
NCT02415153	DB08910	Pomalidomide	DOID:1192	peripheral nervous system neoplasm
NCT00003661	DB00860	Prednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00084695	DB00860	Prednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00109993	DB00860	Prednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00112645	DB00860	Prednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00309907	DB00860	Prednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00410657	DB00860	Prednisolone	DOID:1192	peripheral nervous system neoplasm
NCT00033293	DB00635	Prednisone	DOID:1192	peripheral nervous system neoplasm
NCT02390843	DB00641	Simvastatin	DOID:1192	peripheral nervous system neoplasm
NCT00634270	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT00808899	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT00901849	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01031901	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01204450	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01331135	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01345136	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01365468	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01412892	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01419639	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01467986	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01490476	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01614795	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01625351	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01661283	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01767194	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT01880749	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT02008877	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT02332902	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT02584647	DB00877	Sirolimus	DOID:1192	peripheral nervous system neoplasm
NCT00245102	DB00398	Sorafenib	DOID:1192	peripheral nervous system neoplasm
NCT00727233	DB00398	Sorafenib	DOID:1192	peripheral nervous system neoplasm
NCT00837148	DB00398	Sorafenib	DOID:1192	peripheral nervous system neoplasm
NCT01338857	DB00398	Sorafenib	DOID:1192	peripheral nervous system neoplasm
NCT01518413	DB00398	Sorafenib	DOID:1192	peripheral nervous system neoplasm
NCT02298348	DB00398	Sorafenib	DOID:1192	peripheral nervous system neoplasm
NCT02559778	DB00398	Sorafenib	DOID:1192	peripheral nervous system neoplasm
NCT00567567	DB00202	Succinylcholine	DOID:1192	peripheral nervous system neoplasm
NCT00589784	DB01268	Sunitinib	DOID:1192	peripheral nervous system neoplasm
NCT01402817	DB01268	Sunitinib	DOID:1192	peripheral nervous system neoplasm
NCT00109993	DB00864	Tacrolimus	DOID:1192	peripheral nervous system neoplasm
NCT00005952	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00005955	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00020150	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00077454	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00093353	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00098865	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00276679	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00303940	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00311584	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00846430	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00918320	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00960063	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT01114555	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT01467986	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT01505608	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT01601535	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT01767194	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT02308527	DB00853	Temozolomide	DOID:1192	peripheral nervous system neoplasm
NCT00098865	DB01041	Thalidomide	DOID:1192	peripheral nervous system neoplasm
NCT00357500	DB01041	Thalidomide	DOID:1192	peripheral nervous system neoplasm
NCT01553149	DB01041	Thalidomide	DOID:1192	peripheral nervous system neoplasm
NCT01711554	DB01041	Thalidomide	DOID:1192	peripheral nervous system neoplasm
NCT02415153	DB01041	Thalidomide	DOID:1192	peripheral nervous system neoplasm
NCT00003141	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT00003273	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT00003846	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT00003926	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT00536601	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT00567567	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT00801931	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT02605421	DB04572	Thiotepa	DOID:1192	peripheral nervous system neoplasm
NCT02630043	DB00323	Tolcapone	DOID:1192	peripheral nervous system neoplasm
NCT00002515	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00004188	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00040872	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00070200	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00389766	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00392340	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00410631	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00499616	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00526318	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00567567	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00638898	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00808899	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00877110	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00918320	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT00960739	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT01175356	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT01492673	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT01606878	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT01798004	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT02030964	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT02298348	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT02390843	DB01030	Topotecan	DOID:1192	peripheral nervous system neoplasm
NCT02124772	DB08911	Trametinib	DOID:1192	peripheral nervous system neoplasm
NCT00001509	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT00026312	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT00533169	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT00567567	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT00808899	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT00969722	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01041638	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01048086	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01183416	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01183429	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01183884	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01183897	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01208454	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01711554	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT02169609	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT02641782	DB00755	Tretinoin	DOID:1192	peripheral nervous system neoplasm
NCT01204450	DB00313	Valproic Acid	DOID:1192	peripheral nervous system neoplasm
NCT00698009	DB00194	Vidarabine	DOID:1192	peripheral nervous system neoplasm
NCT00801931	DB00194	Vidarabine	DOID:1192	peripheral nervous system neoplasm
NCT00030264	DB00570	Vinblastine	DOID:1192	peripheral nervous system neoplasm
NCT00352495	DB00570	Vinblastine	DOID:1192	peripheral nervous system neoplasm
NCT00002634	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00002740	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00002802	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00002803	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00003141	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00003203	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00003273	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00003846	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00004188	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00017225	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00017368	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00024193	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00025428	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00025597	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00025610	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00025623	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00025649	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00030719	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00040872	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00070200	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00276731	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00281905	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00287950	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00365755	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00392340	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00410631	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00416676	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00417053	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00509353	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00526318	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00567567	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00846430	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00877110	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00960063	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT01175356	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT01222780	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT01313936	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT01606878	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT01704716	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT01798004	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT01857934	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT02035137	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT02163356	DB00541	Vincristine	DOID:1192	peripheral nervous system neoplasm
NCT00003234	DB00361	Vinorelbine	DOID:1192	peripheral nervous system neoplasm
NCT00180947	DB00361	Vinorelbine	DOID:1192	peripheral nervous system neoplasm
NCT00066599	DB00582	Voriconazole	DOID:1192	peripheral nervous system neoplasm
NCT00217412	DB02546	Vorinostat	DOID:1192	peripheral nervous system neoplasm
NCT01019850	DB02546	Vorinostat	DOID:1192	peripheral nervous system neoplasm
NCT01132911	DB02546	Vorinostat	DOID:1192	peripheral nervous system neoplasm
NCT01208454	DB02546	Vorinostat	DOID:1192	peripheral nervous system neoplasm
NCT02035137	DB02546	Vorinostat	DOID:1192	peripheral nervous system neoplasm
NCT02559778	DB02546	Vorinostat	DOID:1192	peripheral nervous system neoplasm
NCT00206388	DB00399	Zoledronate	DOID:1192	peripheral nervous system neoplasm
NCT00885326	DB00399	Zoledronate	DOID:1192	peripheral nervous system neoplasm
NCT01404702	DB00399	Zoledronate	DOID:1192	peripheral nervous system neoplasm
NCT02508038	DB00399	Zoledronate	DOID:1192	peripheral nervous system neoplasm
NCT00652899	DB00437	Allopurinol	DOID:1725	peritoneum cancer
NCT00003136	DB01143	Amifostine	DOID:1725	peritoneum cancer
NCT00003624	DB01143	Amifostine	DOID:1725	peritoneum cancer
NCT01275664	DB00673	Aprepitant	DOID:1725	peritoneum cancer
NCT01747798	DB00995	Auranofin	DOID:1725	peritoneum cancer
NCT00012090	DB01128	Bicalutamide	DOID:1725	peritoneum cancer
NCT00003136	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00003378	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00003385	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00003560	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00003880	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00003944	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00003998	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00004074	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00004082	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00004934	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00005026	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00005049	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00006155	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00006235	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00008138	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00017303	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00028743	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00028912	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00030446	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00031954	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00043082	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00045461	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00059618	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00063401	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00079430	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00085358	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00086892	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00098878	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00138242	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00189566	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00191646	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00217529	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00217568	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00230542	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00262847	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00267696	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00331422	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00369954	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00373217	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00382811	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00391118	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00407407	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00408070	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00466986	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00483782	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00489359	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00520013	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00652691	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00698451	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00748527	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00838656	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00910000	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00951496	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00954174	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00989651	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00993616	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT00993655	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01015118	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01146795	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01167712	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01188876	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01219777	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01248962	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01275664	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01279291	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01281514	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01314105	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01366183	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01402271	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01462890	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01478685	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01570582	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01652794	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01697488	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01767675	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT02046421	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT02050009	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT02272790	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT02311907	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT02606305	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT02658214	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT02713386	DB00958	Carboplatin	DOID:1725	peritoneum cancer
NCT01744821	DB00169	Cholecalciferol	DOID:1725	peritoneum cancer
NCT00001569	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00002717	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00003345	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00003358	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00003896	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00004547	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00006028	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00006942	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00020696	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00028743	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00081276	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00083122	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00091377	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00314678	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00436657	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00702299	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00951496	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00989651	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00993655	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT01083537	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT01275664	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT01970722	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT02435186	DB00515	Cisplatin	DOID:1725	peritoneum cancer
NCT00003136	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT00538031	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT00550784	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT00562640	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT00652691	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT00652899	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT01105650	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT01312376	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT01416038	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT01606241	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT01883297	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT02498912	DB00531	Cyclophosphamide	DOID:1725	peritoneum cancer
NCT01105650	DB00091	Cyclosporine	DOID:1725	peritoneum cancer
NCT00748527	DB01262	Decitabine	DOID:1725	peritoneum cancer
NCT01673217	DB01262	Decitabine	DOID:1725	peritoneum cancer
NCT01083537	DB01234	Dexamethasone	DOID:1725	peritoneum cancer
NCT01248962	DB01234	Dexamethasone	DOID:1725	peritoneum cancer
NCT01275664	DB01234	Dexamethasone	DOID:1725	peritoneum cancer
NCT00003560	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00003998	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00004037	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00004081	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00085358	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00138242	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00183794	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00217529	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00217568	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00227721	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00287885	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00303888	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00354601	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00436501	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00504257	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00569673	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00872989	DB01248	Docetaxel	DOID:1725	peritoneum cancer
NCT00003380	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00003385	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00003896	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00006235	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00043082	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00191607	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00245050	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00262990	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00635193	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00653328	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00698451	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00903630	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01100372	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01279291	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01281514	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01314105	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01489371	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01666444	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01673217	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
